2.1500000E+00 		 2.5000000E-01 		 1.8835870E-01
2.1500000E+00 		 2.7500000E-01 		 1.8835870E-01
2.1750000E+00 		 2.5000000E-02 		 1.9530799E-01
2.1750000E+00 		 5.0000000E-02 		 1.9530799E-01
2.1750000E+00 		 7.5000000E-02 		 1.9530799E-01
2.1750000E+00 		 1.0000000E-01 		 1.9530799E-01
2.1750000E+00 		 1.2500000E-01 		 1.9530799E-01
2.1750000E+00 		 1.5000000E-01 		 1.9530799E-01
2.1750000E+00 		 1.7500000E-01 		 1.9530799E-01
2.1750000E+00 		 2.0000000E-01 		 1.9530799E-01
2.1750000E+00 		 2.2500000E-01 		 1.9530799E-01
2.1750000E+00 		 2.5000000E-01 		 1.9530799E-01
2.1750000E+00 		 2.7500000E-01 		 1.9530799E-01
2.2000000E+00 		 2.5000000E-02 		 2.0051371E-01
2.2000000E+00 		 5.0000000E-02 		 2.0051371E-01
2.2000000E+00 		 7.5000000E-02 		 2.0051371E-01
2.2000000E+00 		 1.0000000E-01 		 2.0051371E-01
2.2000000E+00 		 1.2500000E-01 		 2.0051371E-01
2.2000000E+00 		 1.5000000E-01 		 2.0051371E-01
2.2000000E+00 		 1.7500000E-01 		 2.0051371E-01
2.2000000E+00 		 2.0000000E-01 		 2.0051371E-01
2.2000000E+00 		 2.2500000E-01 		 2.0051371E-01
2.2000000E+00 		 2.5000000E-01 		 2.0051371E-01
2.2000000E+00 		 2.7500000E-01 		 2.0051371E-01
2.2000000E+00 		 3.0000000E-01 		 2.0051371E-01
2.2250000E+00 		 2.5000000E-02 		 2.0328979E-01
2.2250000E+00 		 5.0000000E-02 		 2.0328979E-01
2.2250000E+00 		 7.5000000E-02 		 2.0328979E-01
2.2250000E+00 		 1.0000000E-01 		 2.0328979E-01
2.2250000E+00 		 1.2500000E-01 		 2.0328979E-01
2.2250000E+00 		 1.5000000E-01 		 2.0328979E-01
2.2250000E+00 		 1.7500000E-01 		 2.0328979E-01
2.2250000E+00 		 2.0000000E-01 		 2.0328979E-01
2.2250000E+00 		 2.2500000E-01 		 2.0328979E-01
2.2250000E+00 		 2.5000000E-01 		 2.0328979E-01
2.2250000E+00 		 2.7500000E-01 		 2.0328979E-01
2.2250000E+00 		 3.0000000E-01 		 2.0328979E-01
2.2500000E+00 		 2.5000000E-02 		 2.0430759E-01
2.2500000E+00 		 5.0000000E-02 		 2.0430759E-01
2.2500000E+00 		 7.5000000E-02 		 2.0430759E-01
2.2500000E+00 		 1.0000000E-01 		 2.0430759E-01
2.2500000E+00 		 1.2500000E-01 		 2.0430759E-01
2.2500000E+00 		 1.5000000E-01 		 2.0430759E-01
2.2500000E+00 		 1.7500000E-01 		 2.0430759E-01
2.2500000E+00 		 2.0000000E-01 		 2.0430759E-01
2.2500000E+00 		 2.2500000E-01 		 2.0430759E-01
2.2500000E+00 		 2.5000000E-01 		 2.0430759E-01
2.2500000E+00 		 2.7500000E-01 		 2.0430759E-01
2.2500000E+00 		 3.0000000E-01 		 2.0430759E-01
2.2500000E+00 		 3.2500000E-01 		 2.0430759E-01
2.2750000E+00 		 2.5000000E-02 		 2.0449646E-01
2.2750000E+00 		 5.0000000E-02 		 2.0449646E-01
2.2750000E+00 		 7.5000000E-02 		 2.0449646E-01
2.2750000E+00 		 1.0000000E-01 		 2.0449646E-01
2.2750000E+00 		 1.2500000E-01 		 2.0449646E-01
2.2750000E+00 		 1.5000000E-01 		 2.0449646E-01
2.2750000E+00 		 1.7500000E-01 		 2.0449646E-01
2.2750000E+00 		 2.0000000E-01 		 2.0449646E-01
2.2750000E+00 		 2.2500000E-01 		 2.0449646E-01
2.2750000E+00 		 2.5000000E-01 		 2.0449646E-01
2.2750000E+00 		 2.7500000E-01 		 2.0449646E-01
2.2750000E+00 		 3.0000000E-01 		 2.0449646E-01
2.2750000E+00 		 3.2500000E-01 		 2.0449646E-01
2.3000000E+00 		 2.5000000E-02 		 2.0475686E-01
2.3000000E+00 		 5.0000000E-02 		 2.0475686E-01
2.3000000E+00 		 7.5000000E-02 		 2.0475686E-01
2.3000000E+00 		 1.0000000E-01 		 2.0475686E-01
2.3000000E+00 		 1.2500000E-01 		 2.0475686E-01
2.3000000E+00 		 1.5000000E-01 		 2.0475686E-01
2.3000000E+00 		 1.7500000E-01 		 2.0475686E-01
2.3000000E+00 		 2.0000000E-01 		 2.0475686E-01
2.3000000E+00 		 2.2500000E-01 		 2.0475686E-01
2.3000000E+00 		 2.5000000E-01 		 2.0475686E-01
2.3000000E+00 		 2.7500000E-01 		 2.0475686E-01
2.3000000E+00 		 3.0000000E-01 		 2.0475686E-01
2.3000000E+00 		 3.2500000E-01 		 2.0475686E-01
2.3250000E+00 		 2.5000000E-02 		 2.0515789E-01
2.3250000E+00 		 5.0000000E-02 		 2.0515789E-01
2.3250000E+00 		 7.5000000E-02 		 2.0515789E-01
2.3250000E+00 		 1.0000000E-01 		 2.0515789E-01
2.3250000E+00 		 1.2500000E-01 		 2.0515789E-01
2.3250000E+00 		 1.5000000E-01 		 2.0515789E-01
2.3250000E+00 		 1.7500000E-01 		 2.0515789E-01
2.3250000E+00 		 2.0000000E-01 		 2.0515789E-01
2.3250000E+00 		 2.2500000E-01 		 2.0515789E-01
2.3250000E+00 		 2.5000000E-01 		 2.0515789E-01
2.3250000E+00 		 2.7500000E-01 		 2.0515789E-01
2.3250000E+00 		 3.0000000E-01 		 2.0515789E-01
2.3250000E+00 		 3.2500000E-01 		 2.0515789E-01
2.3250000E+00 		 3.5000000E-01 		 2.0515789E-01
2.3500000E+00 		 2.5000000E-02 		 2.0483256E-01
2.3500000E+00 		 5.0000000E-02 		 2.0483256E-01
2.3500000E+00 		 7.5000000E-02 		 2.0483256E-01
2.3500000E+00 		 1.0000000E-01 		 2.0483256E-01
2.3500000E+00 		 1.2500000E-01 		 2.0483256E-01
2.3500000E+00 		 1.5000000E-01 		 2.0483256E-01
2.3500000E+00 		 1.7500000E-01 		 2.0483256E-01
2.3500000E+00 		 2.0000000E-01 		 2.0483256E-01
2.3500000E+00 		 2.2500000E-01 		 2.0483256E-01
2.3500000E+00 		 2.5000000E-01 		 2.0483256E-01
2.3500000E+00 		 2.7500000E-01 		 2.0483256E-01
2.3500000E+00 		 3.0000000E-01 		 2.0483256E-01
2.3500000E+00 		 3.2500000E-01 		 2.0483256E-01
2.3500000E+00 		 3.5000000E-01 		 2.0483256E-01
2.3750000E+00 		 2.5000000E-02 		 2.0286394E-01
2.3750000E+00 		 5.0000000E-02 		 2.0286394E-01
2.3750000E+00 		 7.5000000E-02 		 2.0286394E-01
2.3750000E+00 		 1.0000000E-01 		 2.0286394E-01
2.3750000E+00 		 1.2500000E-01 		 2.0286394E-01
2.3750000E+00 		 1.5000000E-01 		 2.0286394E-01
2.3750000E+00 		 1.7500000E-01 		 2.0286394E-01
2.3750000E+00 		 2.0000000E-01 		 2.0286394E-01
2.3750000E+00 		 2.2500000E-01 		 2.0286394E-01
2.3750000E+00 		 2.5000000E-01 		 2.0286394E-01
2.3750000E+00 		 2.7500000E-01 		 2.0286394E-01
2.3750000E+00 		 3.0000000E-01 		 2.0286394E-01
2.3750000E+00 		 3.2500000E-01 		 2.0286394E-01
2.3750000E+00 		 3.5000000E-01 		 2.0286394E-01
2.3750000E+00 		 3.7500000E-01 		 2.0286394E-01
2.4000000E+00 		 2.5000000E-02 		 1.9857946E-01
2.4000000E+00 		 5.0000000E-02 		 1.9857946E-01
2.4000000E+00 		 7.5000000E-02 		 1.9857946E-01
2.4000000E+00 		 1.0000000E-01 		 1.9857946E-01
2.4000000E+00 		 1.2500000E-01 		 1.9857946E-01
2.4000000E+00 		 1.5000000E-01 		 1.9857946E-01
2.4000000E+00 		 1.7500000E-01 		 1.9857946E-01
2.4000000E+00 		 2.0000000E-01 		 1.9857946E-01
2.4000000E+00 		 2.2500000E-01 		 1.9857946E-01
2.4000000E+00 		 2.5000000E-01 		 1.9857946E-01
2.4000000E+00 		 2.7500000E-01 		 1.9857946E-01
2.4000000E+00 		 3.0000000E-01 		 1.9857946E-01
2.4000000E+00 		 3.2500000E-01 		 1.9857946E-01
2.4000000E+00 		 3.5000000E-01 		 1.9857946E-01
2.4000000E+00 		 3.7500000E-01 		 1.9857946E-01
2.4250000E+00 		 2.5000000E-02 		 1.9301074E-01
2.4250000E+00 		 5.0000000E-02 		 1.9301074E-01
2.4250000E+00 		 7.5000000E-02 		 1.9301074E-01
2.4250000E+00 		 1.0000000E-01 		 1.9301074E-01
2.4250000E+00 		 1.2500000E-01 		 1.9301074E-01
2.4250000E+00 		 1.5000000E-01 		 1.9301074E-01
2.4250000E+00 		 1.7500000E-01 		 1.9301074E-01
2.4250000E+00 		 2.0000000E-01 		 1.9301074E-01
2.4250000E+00 		 2.2500000E-01 		 1.9301074E-01
2.4250000E+00 		 2.5000000E-01 		 1.9301074E-01
2.4250000E+00 		 2.7500000E-01 		 1.9301074E-01
2.4250000E+00 		 3.0000000E-01 		 1.9301074E-01
2.4250000E+00 		 3.2500000E-01 		 1.9301074E-01
2.4250000E+00 		 3.5000000E-01 		 1.9301074E-01
2.4250000E+00 		 3.7500000E-01 		 1.9301074E-01
2.4250000E+00 		 4.0000000E-01 		 1.9301074E-01
2.4500000E+00 		 2.5000000E-02 		 1.8791512E-01
2.4500000E+00 		 5.0000000E-02 		 1.8791512E-01
2.4500000E+00 		 7.5000000E-02 		 1.8791512E-01
2.4500000E+00 		 1.0000000E-01 		 1.8791512E-01
2.4500000E+00 		 1.2500000E-01 		 1.8791512E-01
2.4500000E+00 		 1.5000000E-01 		 1.8791512E-01
2.4500000E+00 		 1.7500000E-01 		 1.8791512E-01
2.4500000E+00 		 2.0000000E-01 		 1.8791512E-01
2.4500000E+00 		 2.2500000E-01 		 1.8791512E-01
2.4500000E+00 		 2.5000000E-01 		 1.8791512E-01
2.4500000E+00 		 2.7500000E-01 		 1.8791512E-01
2.4500000E+00 		 3.0000000E-01 		 1.8791512E-01
2.4500000E+00 		 3.2500000E-01 		 1.8791512E-01
2.4500000E+00 		 3.5000000E-01 		 1.8791512E-01
2.4500000E+00 		 3.7500000E-01 		 1.8791512E-01
2.4500000E+00 		 4.0000000E-01 		 1.8791512E-01
2.4750000E+00 		 2.5000000E-02 		 1.8504986E-01
2.4750000E+00 		 5.0000000E-02 		 1.8504986E-01
2.4750000E+00 		 7.5000000E-02 		 1.8504986E-01
2.4750000E+00 		 1.0000000E-01 		 1.8504986E-01
2.4750000E+00 		 1.2500000E-01 		 1.8504986E-01
2.4750000E+00 		 1.5000000E-01 		 1.8504986E-01
2.4750000E+00 		 1.7500000E-01 		 1.8504986E-01
2.4750000E+00 		 2.0000000E-01 		 1.8504986E-01
2.4750000E+00 		 2.2500000E-01 		 1.8504986E-01
2.4750000E+00 		 2.5000000E-01 		 1.8504986E-01
2.4750000E+00 		 2.7500000E-01 		 1.8504986E-01
2.4750000E+00 		 3.0000000E-01 		 1.8504986E-01
2.4750000E+00 		 3.2500000E-01 		 1.8504986E-01
2.4750000E+00 		 3.5000000E-01 		 1.8504986E-01
2.4750000E+00 		 3.7500000E-01 		 1.8504986E-01
2.4750000E+00 		 4.0000000E-01 		 1.8504986E-01
2.5000000E+00 		 2.5000000E-02 		 1.8542148E-01
2.5000000E+00 		 5.0000000E-02 		 1.8542148E-01
2.5000000E+00 		 7.5000000E-02 		 1.8542148E-01
2.5000000E+00 		 1.0000000E-01 		 1.8542148E-01
2.5000000E+00 		 1.2500000E-01 		 1.8542148E-01
2.5000000E+00 		 1.5000000E-01 		 1.8542148E-01
2.5000000E+00 		 1.7500000E-01 		 1.8542148E-01
2.5000000E+00 		 2.0000000E-01 		 1.8542148E-01
2.5000000E+00 		 2.2500000E-01 		 1.8542148E-01
2.5000000E+00 		 2.5000000E-01 		 1.8542148E-01
2.5000000E+00 		 2.7500000E-01 		 1.8542148E-01
2.5000000E+00 		 3.0000000E-01 		 1.8542148E-01
2.5000000E+00 		 3.2500000E-01 		 1.8542148E-01
2.5000000E+00 		 3.5000000E-01 		 1.8542148E-01
2.5000000E+00 		 3.7500000E-01 		 1.8542148E-01
2.5000000E+00 		 4.0000000E-01 		 1.8542148E-01
2.5000000E+00 		 4.2500000E-01 		 1.8542148E-01
2.5250000E+00 		 2.5000000E-02 		 1.8827354E-01
2.5250000E+00 		 5.0000000E-02 		 1.8827354E-01
2.5250000E+00 		 7.5000000E-02 		 1.8827354E-01
2.5250000E+00 		 1.0000000E-01 		 1.8827354E-01
2.5250000E+00 		 1.2500000E-01 		 1.8827354E-01
2.5250000E+00 		 1.5000000E-01 		 1.8827354E-01
2.5250000E+00 		 1.7500000E-01 		 1.8827354E-01
2.5250000E+00 		 2.0000000E-01 		 1.8827354E-01
2.5250000E+00 		 2.2500000E-01 		 1.8827354E-01
2.5250000E+00 		 2.5000000E-01 		 1.8827354E-01
2.5250000E+00 		 2.7500000E-01 		 1.8827354E-01
2.5250000E+00 		 3.0000000E-01 		 1.8827354E-01
2.5250000E+00 		 3.2500000E-01 		 1.8827354E-01
2.5250000E+00 		 3.5000000E-01 		 1.8827354E-01
2.5250000E+00 		 3.7500000E-01 		 1.8827354E-01
2.5250000E+00 		 4.0000000E-01 		 1.8827354E-01
2.5250000E+00 		 4.2500000E-01 		 1.8827354E-01
2.5500000E+00 		 2.5000000E-02 		 1.9259684E-01
2.5500000E+00 		 5.0000000E-02 		 1.9259684E-01
2.5500000E+00 		 7.5000000E-02 		 1.9259684E-01
2.5500000E+00 		 1.0000000E-01 		 1.9259684E-01
2.5500000E+00 		 1.2500000E-01 		 1.9259684E-01
2.5500000E+00 		 1.5000000E-01 		 1.9259684E-01
2.5500000E+00 		 1.7500000E-01 		 1.9259684E-01
2.5500000E+00 		 2.0000000E-01 		 1.9259684E-01
2.5500000E+00 		 2.2500000E-01 		 1.9259684E-01
2.5500000E+00 		 2.5000000E-01 		 1.9259684E-01
2.5500000E+00 		 2.7500000E-01 		 1.9259684E-01
2.5500000E+00 		 3.0000000E-01 		 1.9259684E-01
2.5500000E+00 		 3.2500000E-01 		 1.9259684E-01
2.5500000E+00 		 3.5000000E-01 		 1.9259684E-01
2.5500000E+00 		 3.7500000E-01 		 1.9259684E-01
2.5500000E+00 		 4.0000000E-01 		 1.9259684E-01
2.5500000E+00 		 4.2500000E-01 		 1.9259684E-01
2.5500000E+00 		 4.5000000E-01 		 1.9259684E-01
2.5750000E+00 		 2.5000000E-02 		 1.9740322E-01
2.5750000E+00 		 5.0000000E-02 		 1.9740322E-01
2.5750000E+00 		 7.5000000E-02 		 1.9740322E-01
2.5750000E+00 		 1.0000000E-01 		 1.9740322E-01
2.5750000E+00 		 1.2500000E-01 		 1.9740322E-01
2.5750000E+00 		 1.5000000E-01 		 1.9740322E-01
2.5750000E+00 		 1.7500000E-01 		 1.9740322E-01
2.5750000E+00 		 2.0000000E-01 		 1.9740322E-01
2.5750000E+00 		 2.2500000E-01 		 1.9740322E-01
2.5750000E+00 		 2.5000000E-01 		 1.9740322E-01
2.5750000E+00 		 2.7500000E-01 		 1.9740322E-01
2.5750000E+00 		 3.0000000E-01 		 1.9740322E-01
2.5750000E+00 		 3.2500000E-01 		 1.9740322E-01
2.5750000E+00 		 3.5000000E-01 		 1.9740322E-01
2.5750000E+00 		 3.7500000E-01 		 1.9740322E-01
2.5750000E+00 		 4.0000000E-01 		 1.9740322E-01
2.5750000E+00 		 4.2500000E-01 		 1.9740322E-01
2.5750000E+00 		 4.5000000E-01 		 1.9740322E-01
2.6000000E+00 		 2.5000000E-02 		 2.0209892E-01
2.6000000E+00 		 5.0000000E-02 		 2.0209892E-01
2.6000000E+00 		 7.5000000E-02 		 2.0209892E-01
2.6000000E+00 		 1.0000000E-01 		 2.0209892E-01
2.6000000E+00 		 1.2500000E-01 		 2.0209892E-01
2.6000000E+00 		 1.5000000E-01 		 2.0209892E-01
2.6000000E+00 		 1.7500000E-01 		 2.0209892E-01
2.6000000E+00 		 2.0000000E-01 		 2.0209892E-01
2.6000000E+00 		 2.2500000E-01 		 2.0209892E-01
2.6000000E+00 		 2.5000000E-01 		 2.0209892E-01
2.6000000E+00 		 2.7500000E-01 		 2.0209892E-01
2.6000000E+00 		 3.0000000E-01 		 2.0209892E-01
2.6000000E+00 		 3.2500000E-01 		 2.0209892E-01
2.6000000E+00 		 3.5000000E-01 		 2.0209892E-01
2.6000000E+00 		 3.7500000E-01 		 2.0209892E-01
2.6000000E+00 		 4.0000000E-01 		 2.0209892E-01
2.6000000E+00 		 4.2500000E-01 		 2.0209892E-01
2.6000000E+00 		 4.5000000E-01 		 2.0209892E-01
2.6250000E+00 		 2.5000000E-02 		 2.0644047E-01
2.6250000E+00 		 5.0000000E-02 		 2.0644047E-01
2.6250000E+00 		 7.5000000E-02 		 2.0644047E-01
2.6250000E+00 		 1.0000000E-01 		 2.0644047E-01
2.6250000E+00 		 1.2500000E-01 		 2.0644047E-01
2.6250000E+00 		 1.5000000E-01 		 2.0644047E-01
2.6250000E+00 		 1.7500000E-01 		 2.0644047E-01
2.6250000E+00 		 2.0000000E-01 		 2.0644047E-01
2.6250000E+00 		 2.2500000E-01 		 2.0644047E-01
2.6250000E+00 		 2.5000000E-01 		 2.0644047E-01
2.6250000E+00 		 2.7500000E-01 		 2.0644047E-01
2.6250000E+00 		 3.0000000E-01 		 2.0644047E-01
2.6250000E+00 		 3.2500000E-01 		 2.0644047E-01
2.6250000E+00 		 3.5000000E-01 		 2.0644047E-01
2.6250000E+00 		 3.7500000E-01 		 2.0644047E-01
2.6250000E+00 		 4.0000000E-01 		 2.0644047E-01
2.6250000E+00 		 4.2500000E-01 		 2.0644047E-01
2.6250000E+00 		 4.5000000E-01 		 2.0644047E-01
2.6250000E+00 		 4.7500000E-01 		 2.0644047E-01
2.6500000E+00 		 2.5000000E-02 		 2.1019658E-01
2.6500000E+00 		 5.0000000E-02 		 2.1019658E-01
2.6500000E+00 		 7.5000000E-02 		 2.1019658E-01
2.6500000E+00 		 1.0000000E-01 		 2.1019658E-01
2.6500000E+00 		 1.2500000E-01 		 2.1019658E-01
2.6500000E+00 		 1.5000000E-01 		 2.1019658E-01
2.6500000E+00 		 1.7500000E-01 		 2.1019658E-01
2.6500000E+00 		 2.0000000E-01 		 2.1019658E-01
2.6500000E+00 		 2.2500000E-01 		 2.1019658E-01
2.6500000E+00 		 2.5000000E-01 		 2.1019658E-01
2.6500000E+00 		 2.7500000E-01 		 2.1019658E-01
2.6500000E+00 		 3.0000000E-01 		 2.1019658E-01
2.6500000E+00 		 3.2500000E-01 		 2.1019658E-01
2.6500000E+00 		 3.5000000E-01 		 2.1019658E-01
2.6500000E+00 		 3.7500000E-01 		 2.1019658E-01
2.6500000E+00 		 4.0000000E-01 		 2.1019658E-01
2.6500000E+00 		 4.2500000E-01 		 2.1019658E-01
2.6500000E+00 		 4.5000000E-01 		 2.1019658E-01
2.6500000E+00 		 4.7500000E-01 		 2.1019658E-01
2.6750000E+00 		 2.5000000E-02 		 2.1321489E-01
2.6750000E+00 		 5.0000000E-02 		 2.1321489E-01
2.6750000E+00 		 7.5000000E-02 		 2.1321489E-01
2.6750000E+00 		 1.0000000E-01 		 2.1321489E-01
2.6750000E+00 		 1.2500000E-01 		 2.1321489E-01
2.6750000E+00 		 1.5000000E-01 		 2.1321489E-01
2.6750000E+00 		 1.7500000E-01 		 2.1321489E-01
2.6750000E+00 		 2.0000000E-01 		 2.1321489E-01
2.6750000E+00 		 2.2500000E-01 		 2.1321489E-01
2.6750000E+00 		 2.5000000E-01 		 2.1321489E-01
2.6750000E+00 		 2.7500000E-01 		 2.1321489E-01
2.6750000E+00 		 3.0000000E-01 		 2.1321489E-01
2.6750000E+00 		 3.2500000E-01 		 2.1321489E-01
2.6750000E+00 		 3.5000000E-01 		 2.1321489E-01
2.6750000E+00 		 3.7500000E-01 		 2.1321489E-01
2.6750000E+00 		 4.0000000E-01 		 2.1321489E-01
2.6750000E+00 		 4.2500000E-01 		 2.1321489E-01
2.6750000E+00 		 4.5000000E-01 		 2.1321489E-01
2.6750000E+00 		 4.7500000E-01 		 2.1321489E-01
2.7000000E+00 		 2.5000000E-02 		 2.1575835E-01
2.7000000E+00 		 5.0000000E-02 		 2.1575835E-01
2.7000000E+00 		 7.5000000E-02 		 2.1575835E-01
2.7000000E+00 		 1.0000000E-01 		 2.1575835E-01
2.7000000E+00 		 1.2500000E-01 		 2.1575835E-01
2.7000000E+00 		 1.5000000E-01 		 2.1575835E-01
2.7000000E+00 		 1.7500000E-01 		 2.1575835E-01
2.7000000E+00 		 2.0000000E-01 		 2.1575835E-01
2.7000000E+00 		 2.2500000E-01 		 2.1575835E-01
2.7000000E+00 		 2.5000000E-01 		 2.1575835E-01
2.7000000E+00 		 2.7500000E-01 		 2.1575835E-01
2.7000000E+00 		 3.0000000E-01 		 2.1575835E-01
2.7000000E+00 		 3.2500000E-01 		 2.1575835E-01
2.7000000E+00 		 3.5000000E-01 		 2.1575835E-01
2.7000000E+00 		 3.7500000E-01 		 2.1575835E-01
2.7000000E+00 		 4.0000000E-01 		 2.1575835E-01
2.7000000E+00 		 4.2500000E-01 		 2.1575835E-01
2.7000000E+00 		 4.5000000E-01 		 2.1575835E-01
2.7000000E+00 		 4.7500000E-01 		 2.1575835E-01
2.7250000E+00 		 2.5000000E-02 		 2.1822600E-01
2.7250000E+00 		 5.0000000E-02 		 2.1822600E-01
2.7250000E+00 		 7.5000000E-02 		 2.1822600E-01
2.7250000E+00 		 1.0000000E-01 		 2.1822600E-01
2.7250000E+00 		 1.2500000E-01 		 2.1822600E-01
2.7250000E+00 		 1.5000000E-01 		 2.1822600E-01
2.7250000E+00 		 1.7500000E-01 		 2.1822600E-01
2.7250000E+00 		 2.0000000E-01 		 2.1822600E-01
2.7250000E+00 		 2.2500000E-01 		 2.1822600E-01
2.7250000E+00 		 2.5000000E-01 		 2.1822600E-01
2.7250000E+00 		 2.7500000E-01 		 2.1822600E-01
2.7250000E+00 		 3.0000000E-01 		 2.1822600E-01
2.7250000E+00 		 3.2500000E-01 		 2.1822600E-01
2.7250000E+00 		 3.5000000E-01 		 2.1822600E-01
2.7250000E+00 		 3.7500000E-01 		 2.1822600E-01
2.7250000E+00 		 4.0000000E-01 		 2.1822600E-01
2.7250000E+00 		 4.2500000E-01 		 2.1822600E-01
2.7250000E+00 		 4.5000000E-01 		 2.1822600E-01
2.7250000E+00 		 4.7500000E-01 		 2.1822600E-01
2.7250000E+00 		 5.0000000E-01 		 2.1822600E-01
2.7500000E+00 		 2.5000000E-02 		 2.2101545E-01
2.7500000E+00 		 5.0000000E-02 		 2.2101545E-01
2.7500000E+00 		 7.5000000E-02 		 2.2101545E-01
2.7500000E+00 		 1.0000000E-01 		 2.2101545E-01
2.7500000E+00 		 1.2500000E-01 		 2.2101545E-01
2.7500000E+00 		 1.5000000E-01 		 2.2101545E-01
2.7500000E+00 		 1.7500000E-01 		 2.2101545E-01
2.7500000E+00 		 2.0000000E-01 		 2.2101545E-01
2.7500000E+00 		 2.2500000E-01 		 2.2101545E-01
2.7500000E+00 		 2.5000000E-01 		 2.2101545E-01
2.7500000E+00 		 2.7500000E-01 		 2.2101545E-01
2.7500000E+00 		 3.0000000E-01 		 2.2101545E-01
2.7500000E+00 		 3.2500000E-01 		 2.2101545E-01
2.7500000E+00 		 3.5000000E-01 		 2.2101545E-01
2.7500000E+00 		 3.7500000E-01 		 2.2101545E-01
2.7500000E+00 		 4.0000000E-01 		 2.2101545E-01
2.7500000E+00 		 4.2500000E-01 		 2.2101545E-01
2.7500000E+00 		 4.5000000E-01 		 2.2101545E-01
2.7500000E+00 		 4.7500000E-01 		 2.2101545E-01
2.7500000E+00 		 5.0000000E-01 		 2.2101545E-01
